id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
24702,Shallow Ground,5.0,101.0,Released,2005-04-28,0.0,97.0,72000.0,tt0369918,en,Shallow Ground,"A naked teenage boy covered in blood appears at a remote sheriff's station one year after the brutal unsolved murder of a local girl. Now Sheriff Jack Shepherd, guilt ridden over the girl's murder, must confront his own demons as he desperately searches for the boy's true identity and possible victims. Little does Jack realize that he has started down a path that will bring him face to face with an unthinkable horror. Before sunrise the living will pay for the pain the dead have suffered.",0.537,Fear your past... it will find you,Horror,Deco Filmworks,United States of America,English,"Shayne Eastin, Stan Kirsch, Steve Eastin, Christine Avila, Heather Brumley, Tom Druilhet, Jennifer Farley, Eloisa De Laurentiis, Sheri Foster, Victor Campos, Chris Hendrie, Brent McEwan, Scott Bogatz, Craig Grannan, Patty McCormack, Rocky Marquette, Marshall Allman, John Kapelos, Tara Killian, David Terrell, Myron Natwick, William Tiffany, Jeff Enden, Kimberly Fiallo, Rodrigo Vera, Ori Pfeffer, Timothy V. Murphy, Hertha Kelley, Christian Badami, Lindsey Stoddart, Todd William Worden, Natalie Avital, Kelly Cooper, John MacKane, John Henry Whitaker, Heather Deschamps, Christine Boutros, Anjeanette Carter",Sheldon Wilson,John P. Tarver,Sheldon Wilson,"John P. Tarver, Sheldon Wilson, William Mendel, Lawrence Goebel, Pierre David, Martin Mathieu, Jason Ninness",Steve London,4.9,4917.0,/78kkO758SsSKotEripSPDW4eULL.jpg
24703,Trekkies 2,6.4,22.0,Released,2004-04-20,0.0,93.0,0.0,tt0364079,en,Trekkies 2,"Denise Crosby takes another look at the huge fans of ""Star Trek"" and how the series from around the world has affected and shaped their lives.",0.3948,How much is too much?,"Documentary, Comedy","Neo Art & Logic, Paramount Pictures",United States of America,"English, Français, Italiano, Português, Srpski, Deutsch","Casey Biggs, Richard Arnold, Lolita Fatjo, Barbara Adams, Ethan Phillips, Brannon Braga, Nana Visitor, Cirroc Lofton, David A. Goodman, Connor Trinneer, Elizabeth Harper, John Billingsley, Denise Crosby, Dominic Keating",Roger Nygard,,,,,6.3,1192.0,/s7hgTHxoXjk8EV5hO8zxDupXewr.jpg
24704,India: Kingdom of the Tiger,4.8,5.0,Released,2002-06-14,0.0,40.0,0.0,tt0325618,en,India: Kingdom of the Tiger,"Journey across India, a breath taking land shaped by a myriad of cultures, customs and traditions. Come face to face with the Bengal Tiger and explore the work of this majestic creature with stunning clarity. Soar over blue-hazed Himalayan peaks and sweep down towards the thundering Indian Ocean as we celebrate the power and beauty of India's greatest ambassador - the mighty Bengal Tiger.",0.4224,,Documentary,"National Wildlife Productions, Primesco Communications Inc.",Canada,"English, हिन्दी","Smriti Mishra, Christopher Heyerdahl, Colin Vint",Bruce Neibaur,Matthew Williams,"Keero Singh Birla, Jim Corbett","Afsana Amarsy, Christopher N. Palmer, Goulam Amarsy",Michael Brook,6.1,237.0,/x3cuR8tFieQKpvMphEcQfHZGVix.jpg
24707,Addicted to Plastic,5.8,13.0,Released,2008-10-04,0.0,85.0,0.0,tt1572965,en,Addicted to Plastic,"Reveals the history and worldwide scope of plastics pollution, investigates its toxicity and explores solutions. From styrofoam cups to artificial organs, plastics are perhaps the most ubiquitous and versatile material ever invented. No invention in the past 100 years has had more influence and presence than synthetics. But such progress has had a cost.",0.0401964285714285,The Rise and Demise of a Modern Miracle,Documentary,,Canada,English,,Ian Connacher,,,Ian Connacher,,7.4,347.0,/lgKosuQVpxOmCEtfwc4eJDwctZD.jpg
24709,Lost in the Barrens,5.5,6.0,Released,1990-01-01,0.0,91.0,0.0,tt0100058,en,Lost in the Barrens,The story of two very different boys in the Canadian wilderness. They must learn to depend on each other in order to survive.,0.4112,,"Drama, Family","Atlantis Films, Muddy River Films",Canada,English,"Brian Richardson, Paul Audilaradjark, Ken Babb, Aviti Saumik, Joachim Ayaruak, Louie Camerone, Victor Cowie, Nicholas Shields, Bart the Bear, Marianne Jones, Fred Robinson, Jeff Madden, Harry Nelken, Lee J. Campbell, Vital Aksadjuak, Adam Beach, Evan Adams, Graham Greene, Eric Robinson, Paul Grau, Joe Qiyuk",Michael J.F. Scott,Ian Elkin,"Keith Ross Leckie, Farley Mowat","Seaton McLean, Michael MacMillan, Joan Scott, Michael J.F. Scott, Derek Mazur",Randolph Peters,6.5,452.0,/4cbxwYbqOEY7f80jVwrV5WLQrgA.jpg
24710,The Grift,4.4,8.0,Released,2008-03-06,0.0,0.0,0.0,tt0489048,en,The Grift,"A 1940's period drama about about a woman who has been wronged by her husband, but must help him after he has fallen in with a family of grifters.",2.478,,"Thriller, Drama, Crime",Hemisphere Entertainment,United States of America,English,"Billy Burke, Misha Collins, Clare Kramer, Max Kasch, John Savage, Steve Jones, Maury Chaykin, Sara Downing, Jeremy London",Ralph E. Portillo,Hank Baumert Jr.,Pamela Smith,"Jamie Elliott, Brad Wilson, Pamela Smith, Ralph E. Portillo",,4.6,326.0,/iDvdwmT1zJoCcReG9ncWscVJq1b.jpg
24711,Above Suspicion,6.4,42.0,Released,1995-05-21,0.0,95.0,0.0,tt0109034,en,Above Suspicion,"Dempsey Cain is an honored cop, a loving husband and father, and mentor to his handsome younger brother. Then a drug dealer's bullet paralyzes him for life and Dempsey's world is shattered. Suddenly, his wife and brother seem to care less about him than for each other, and a million-dollar insurance.",1.0616,They thought they could get away with murder. They thought they were... Above Suspicion.,"Drama, Thriller",Rysher Entertainment,United States of America,English,"J.J. Johnston, Geoffrey Rivas, Joe Mantegna, Marty Levy, Joanna Miles, Clark Gregg, Finola Hughes, Edward Kerr, Christopher Reeve, Frank Medrano, Kim Cattrall, William H. Macy, Blake Foster",Steven Schachter,Ross Berryman,"Jerry Lazarus, William H. Macy, Steven Schachter","William Hart, Keith Samples",,6.8,2258.0,/8nLc5gGXs9UrGRuttNtwN118164.jpg
24712,Johan Falk: The Outlaws,6.4,39.0,Released,2009-11-04,0.0,94.0,0.0,tt1528763,sv,Johan Falk: De fredlösa,"Johan is a two-fisted Gothenburg cop who finds himself in a shoot-out with jewel robbers. After the smoke has cleared, one robber, shot by his accomplice, and an innocent bystander, are dead. Three witnesses, including Helen, identify thug extraordinaire Leo Gaut as being the dead crook's trigger-happy colleague. Gaut soon threatens the three witnesses, and only Johan, the badge-wearing hero, can save them.",1.379,,"Action, Thriller, Crime",Nordisk Film Denmark,Sweden,svenska,"André Sjöberg, Maria Hörnelius, Isidor Alcaide-Backlund, Hanna Ullerstam, Ruth Vega Fernandez, Joel Kinnaman, Jan Coster, Jakob Eklund, Jacqueline Ramel, Meliz Karlge, Fredrik Dolk, Mirosław Zbrojewicz, Marie Richardson, Henrik Norlén",Daniel Lind Lagerlöf,,Fredrik T. Olsson,,,6.6,2605.0,/el0EbbBsh8zWKYiiuANQxznELr5.jpg
24713,Johan Falk: Operation Näktergal,6.1,40.0,Released,2009-11-03,0.0,90.0,0.0,tt1528764,sv,Johan Falk: Operation Näktergal,Johan Falk and his colleagues at the GSI go after sex traffickers importing young women from the East and forcing them into prostitution.,1.667,,"Action, Thriller, Crime",Nordisk Film Denmark,Sweden,svenska,"André Sjöberg, Hanna Ullerstam, Joel Kinnaman, Jakob Eklund, Jacqueline Ramel, Anja Antonowicz, Kjell Wilhelmsen, Pia Edlund, Meliz Karlge, Isidor Alcaide-Backlund, Stipe Erceg, Mikael Tornving, Marie Richardson, Henrik Norlén",Daniel Lind Lagerlöf,,Stefan Karlsson,,,5.8,2496.0,/k15ho9b3YEVtFf0txA56Rim0wto.jpg
24714,Clarkson: Duel,6.0,4.0,Released,2009-11-03,0.0,78.0,0.0,tt1549577,en,Clarkson: Duel,"Welcome to my new DVD, Duel - it's all about challenges and some big questions. Which car makes the most smoke while going sideways - a Lamborghini Murcielago SuperVeloce or a Vauxhall VXR8 Bathurst S? What is best at drifting? - the Jaguar XKR, the Lotus Evora, Audi's R8 V10 or BMW's M3? To find out, I globe-trot from sun-drenched Spain to Silverstone via Oxfordshire and Swindon. There is ...",1.615,,"Comedy, Documentary",BBC,"Spain, United Kingdom",English,"Matt Dawson, Anthony Davidson, Ronan Keating, Jeremy Clarkson, Vicki Butler-Henderson","Phil Churchward, Brian Klein",,Jeremy Clarkson,"Jeremy Clarkson, Paul Hembury, Brian Klein",,7.3,653.0,/rTZMyYvhpRMjhzEnQiEMVYhL2OA.jpg
24716,Horrors of War,3.071,14.0,Released,2006-03-25,0.0,99.0,0.0,tt0439615,en,Horrors of War,"HORRORS OF WAR derives from the ""B"" movie, Grindhouse tradition, made to play like a like a midnight movie. It is an independently-produced film made in a B-movie style, yet with a dramatic grounding and an eye toward bigger production values.......FILM SYNOPSIS: 'Feeling the pressure from Allied advance, Hitler unleashes his secret weapons giving rise to a type of warfare the world has never seen. Throughout the European theater of WWII, Lieutenant John Schmidt comes face to face with these ""weapons."" The Office of Strategic Services (O.S.S., precursor to the C.I.A.) initiates missions behind enemy lines to find the source of the weapons terrorizing U.S. soldiers fighting the Third Reich. Schmidt is joined by Captain Joe Russo and his group of war-hardened GIs who have experienced for themselves the all-too-real horrors of war in battle. Together, they must find and destroy Hitler's horde of nightmare weapons before his horrific vision can be fully realized",0.14,,"Action, Horror, Thriller",,,,"Kim Carey, Brandy Seymour, Micah Jenkins, Jon Osbeck, David Carroll, Sean Velie, Megan Pillar, Milan A. Cargould, Jason Morris, C. Alec Rossel, Chip Kocel, Daniel Alan Kiely, Louie Cowan, Joseph Shaw, Joe Lorenzo","John Whitney, Peter John Ross",,,Sean A. Reid,,2.9,1252.0,/lMQmob2GRdNxj5XpGEeWxszUZkU.jpg
24729,The Toughest Man in the World,5.0,4.0,Released,1984-11-07,0.0,120.0,0.0,tt0088291,en,The Toughest Man in the World,"Mr. T's first starring made-for-TV movie role has him playing a tough and scowling, but softhearted, nightclub bouncer who finds himself involved with a bunch of kids after being conned into taking over a youth center.",0.696,It's Harder to Win When you Play by the Rules!,"TV Movie, Drama","Centerpoint, The Guber-Peters Company",United States of America,English,"Peggy Pope, Dennis Dugan, Brian Finn, Leelai Demoz, Dennis Farina, Mr. T, Joe Greco, Ron Dean, John P. Navin, Jr., Kristina Oster, Tom Milanovich, Lynne Moody",Dick Lowry,James Pergola,"Jimmy Sangster, Richard A. Guttman, Vincent Bono","John Cutts, Peter Guber, Jon Peters",William Goldstein,5.2,368.0,/sdSVjNX7Py16tsBG12xbeRngqNT.jpg
24731,Short Time,6.398,54.0,Released,1990-05-04,0.0,97.0,0.0,tt0100604,en,Short Time,"As a result of a misdiagnosis, Detective Burt Simpson is told he has just weeks to live. He gains a new respect for his life and loved ones but learns that in order for his wife, Carolyn, and son, Dougie, to collect any insurance money, he must be killed in the line of duty. He then becomes the most reckless man on the police force, volunteering for dangerous assignments over the objections of his by-the-book partner.",0.8592,Getting killed isn't as easy as it looks.,"Action, Comedy, Crime","20th Century Fox, Gladden Entertainment",,English,"Tony Pantages, Kimelly Anne Warren, Matt Frewer, Michael Stevens, Rob Roy, Alvin Sanders, James Thom, Meredith Bain Woodward, Shawn Clements, Russell Roberts, Teri Garr, Dwight Koss, J. McRee Elrod, Beverley Hendry, Steve Wright, Xander Berkeley, Dee Jay Jackson, Enid Saunders, Kaj-Erik Eriksen, Gene Heck, Kevin McNulty, Tony Morelli, Jay Brazeau, Jerry Wasserman, Dabney Coleman, Wes Tritter, Jack Bastow, Gordon Doerkson, Joe Pantoliano, Buzz Koffman, Barry Corbin, Peter Yunker, Paul Jarrett, Fred Perron, Jack Ammon, Paul Batten, Kim Kondrashoff, Sam Malkin, Jack Little, Brenda Crichlow, Gillian Barber, David Symons, Betty Phillips",Gregg Champion,John J. Connor,"Michael Berry, John Blumenthal","Michael Borofsky, Courtney Silberberg, Joe Wizan, Todd Black",Ira Newborn,6.4,2883.0,/AdzsLtDtwOJxYhANEQyCtrgTNGi.jpg
24732,Harrison Bergeron,6.75,54.0,Released,1995-08-13,0.0,99.0,0.0,tt0113264,en,Harrison Bergeron,"""All men are not created equal. It is the purpose of the Government to make them so."" This is the premise of the Showtime film adaption of Kurt Vonnegut's futuristic short story Harrison Bergeron. The film centers around a young man (Harrison) who is smarter than his peers, and is not affected by the usual ""Handicapping"" which is used to train all Americans so everyone is of equal intelligence.",0.8969,Welcome to the future. It's a no-brainer.,"Science Fiction, TV Movie",Atlantis Films,Canada,English,"Cindy Cook, Emmanuelle Chriqui, John Astin, Eugene Levy, Miranda de Pencier, Sean Astin, David Calderisi, Buck Henry, Peter Boretski, Nigel Bennett, Christopher Plummer, Roger Dunn, Andrea Martin, Hayden Christensen, Howie Mandel",Bruce Pittman,,"Kurt Vonnegut, Jon Glascoe, Arthur Crimm",,,7.2,2802.0,/jc2mINVs86QrreRZw0tlPJp1FlC.jpg
24734,K2,5.7,127.0,Released,1991-10-10,3106559.0,102.0,0.0,tt0102178,en,K2,"They call it the savage mountain. 27 people have perished trying to reach the summit on K2, the world's second highest peak. A U.S. climbing team, funded by millionaire Clairborne is determined to conquer K2.",1.5689,"28,000 feet. You're hanging on by your fingernails. The adrenaline alone could kill you.","Thriller, Action, Adventure, Drama","Majestic Films International, Trans Pacific Films, Miramax, Paramount Pictures, EFD Films","Japan, United Kingdom, United States of America",English,"Luca Bercovici, Annie Grindlay, Julia Nickson, Patricia Charbonneau, Leslie Carlson, David Cubitt, Kehli O'Byrne, Matt Craven, Hiroshi Fujioka, Michael Biehn, Lillian Carlson, Raymond J. Barry, Blu Mankuma, Elena Wohl",Franc Roddam,Gabriel Beristain,"Scott Roberts, Patrick Meyers","Melvyn J. Estrin, Marilyn Weiner, Tim Van Rellim, Jonathan T. Taplin, Hal Weiner","Hans Zimmer, Chaz Jankel",6.2,7530.0,/dyVuiQKY6hOK08gIyi22lfAvXUh.jpg
24735,Agnes of God,6.2,130.0,Released,1985-09-13,0.0,98.0,0.0,tt0088683,en,Agnes of God,"When a dead newborn is found, wrapped in bloody sheets, in the bedroom wastebasket of a young novice, psychiatrist Martha Livingston is called in to determine if the seemingly innocent novice, who knows nothing of sex or birth, is competent enough to stand trial for the murder of the baby.",1.1739,"That night, murder wasn't the only sin.","Drama, Mystery",Columbia Pictures,United States of America,"Latin, English, Français","Charlotte Laurier, Winston Rekert, Meg Tilly, Gerry Huckstep, Agnes Middleton, Françoise Berd, Jacqueline Blais, André Lacoste, Charles S. Pottie, Daniel Tremblay, Nicole Marie Abbat, Michele George, Carole Chatel, Matthew Armstrong, Herbert Luft, Samantha Langevin, Gratien Gélinas, Gabriel Arcand, Marc Denis, Peter Langley, Guy Hoffmann, Janine Fluet, Janice Bryan, Jacques Tourangeau, Norma Dell'Agnese, Jennifer Jewison, Victor Désy, Jane Fonda, Françoise Faucher, Deborah Grover, France Arbour, Rita Tuckett, Laurel Lyle, Chava Mandlsohn, Mimi D'Estée, Muguette Moreau, Anne Bancroft, Lillian Graham, Anne Pitoniak",Norman Jewison,Sven Nykvist,John Pielmeier,"Patrick J. Palmer, Norman Jewison",Georges Delerue,6.6,8464.0,/m2QrxkojSmQb9k4DN6qhovDHLwD.jpg
24736,A Far Off Place,6.2,58.0,Released,1993-03-12,12890752.0,108.0,0.0,tt0106868,en,A Far Off Place,"Thrown together under incredible circumstances, two strangers must discover courage and strength when they begin a journey across the treacherous African desert! Equipped only with their wits and the expertise of a native bushman who befriends them, they are determined to triumph over impossible odds and reach their destination. But along the way, the trio face a primitive desert wilderness.",1.0767,A far off land. A far off journey. A far off adventure.,"Drama, Adventure","Walt Disney Pictures, Amblin Entertainment",United States of America,English,"Andrew Whaley, Taffy Chihota, Jack Thompson, Magdalene Damas, Bertha Msora, Japan Mthembu, Patricia Kalember, Charles Pillai, Sarel Bok, Robert John Burke, Reese Witherspoon, Brian Cooper, Miles Anderson, Sebastian Klein, Kessia Embry, John Indi, Daniel Gerroll, Ethan Embry, Isaac Mabhikwa, Maximilian Schell, Fidelis Cheza, Anthony Chinyanga",Mikael Salomon,Juan Ruiz Anchía,"Robert Caswell, Sally Robinson, Laurens van der Post, Jonathan Hensleigh","Frank Marshall, Gerald R. Molen, Elaine Sperber, Eva Monley, Kathleen Kennedy",James Horner,6.5,3952.0,/uVTs2cUYgeGkdiPoszBOjFXqvNd.jpg
24738,A State of Mind,7.9,21.0,Released,2005-08-10,0.0,93.0,0.0,tt0456012,en,A State of Mind,"Two young North Korean gymnasts prepare for an unprecedented competition in this documentary that offers a rare look into the communist society and the daily lives of North Korean families. For more than eight months, film crews follow 13-year-old Pak Hyon Sun and 11-year-old Kim Song Yun and their families as the girls train for the Mass Games, a spectacular nationalist celebration.",0.1905,,"Documentary, Music",VeryMuchSo Productions,United Kingdom,"English, 한국어/조선말","Kim Jong-il, Kim Jong-ho, Song Yun Kim, Daniel Gordon, Hyon Sun Pak",Daniel Gordon,,Daniel Gordon,,,7.7,1072.0,/qjwH61zraSRtQAe5K9tXdKiiPsu.jpg
24739,Miracle Mile,6.9,286.0,Released,1989-05-19,1145404.0,88.0,3700000.0,tt0097889,en,Miracle Mile,"After 30 years of searching, Harry has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!",1.6889,There are 70 minutes to the end of the world. Where can you hide?,"Romance, Drama, Science Fiction, Thriller, Comedy, Action","Miracle Mile Productions Inc., Hemdale",United States of America,English,"José Mercado, Chad S. Taylor, Lucille Bliss, Robert DoQui, John Agar, Tina Webster, Raphael Sbarge, Alan Rosenberg, Diane Delano, Steve De Jarnatt, O-Lan Jones, Brian Thompson, Alan Dillard, Peter Berg, Lou Hancock, Chloe Amateau, Linda Thomas, Kelly Jo Minter, Richard Biggs, Claude Earl Jones, Kurt Fuller, Kirby Tepper, Annie Wood, Victoria Powells, Mykelti Williamson, Anthony Edwards, Jenette Goldstein, Jordana Capra, Cynthia Phillips, Denise Crosby, Mare Winningham, Bruce Hayes, Howard Swain, Steve Hammond, Earl Boen, Alan Berger, Herbert Fair, Tracy Britton, Danny De La Paz, Edward Bunker",Steve De Jarnatt,Theo van de Sande,Steve De Jarnatt,"Derek Gibson, John Daly","Edgar Froese, Paul Haslinger",7.0,13954.0,/9qRCVO9L3s3CsPnoUO9c3iZm6aB.jpg
24740,The Entity,6.7,510.0,Released,1982-09-30,13277558.0,125.0,9000000.0,tt0082334,en,The Entity,"Single mother Carla Moran is raped and attacked by an invisible force. She begins therapy with Dr. Phil Sneiderman, a psychiatrist who believes Carla's traumatic past is motivating her to commit self-induced injuries, rather than anything supernatural.",2.4014,There is no escape from something you cannot see.,"Horror, Mystery, Thriller","American Cinema Productions, 20th Century Fox",United States of America,English,"David Labiosa, Michael Alldredge, Allan Rich, Raymond Singer, Jacqueline Brookes, Barbara Hershey, Melanie Gaffin, George Coe, Tom Stern, Margaret Blye, Ron Silver, Sully Boyar, Alex Rocco, Natasha Ryan, Richard Brestoff",Sidney J. Furie,Stephen H. Burum,Frank De Felitta,"Harold Schneider, Andrew Pfeffer, Michael Leone",Charles Bernstein,6.7,19679.0,/e6fsd6zSJDPaFP4xWAtMkHJOkXU.jpg
